user,username,item,item_name,rating,year
DOID_0080161,cutaneous candidiasis,CHEBI_68452,azole,1,2023-05-14
DOID_0080161,cutaneous candidiasis,CHEBI_6923,miconazole,1,2023-05-14
DOID_0080161,cutaneous candidiasis,CHEBI_86323,conazole antifungal agent,1,2023-05-14
DOID_0080161,cutaneous candidiasis,CHEBI_86420,imidazole antifungal agent,1,2023-05-14
DOID_0080161,cutaneous candidiasis,CHEBI_87069,imidazole antifungal drug,1,2023-05-14
DOID_0080161,cutaneous candidiasis,CHEBI_87071,conazole antifungal drug,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_102484,sulfisoxazole,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_22562,anilines,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_22712,benzenes,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_26519,radical,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_33261,organosulfur compound,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_33424,sulfur oxoacid derivative,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_33552,sulfonic acid derivative,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_33833,heteroarene,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_33860,aromatic amine,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_35358,sulfonamide,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_35790,oxazole,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_36872,organic radical,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_38179,monocyclic heteroarene,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_38313,diazines,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_39447,pyrimidines,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_46887,acetyl,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_48975,substituted aniline,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_55373,isoxazoles,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_68452,azole,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_87228,sulfonamide antibiotic,1,2023-05-14
DOID_0080176,meningococcal meningitis,CHEBI_9328,sulfadiazine,1,2023-05-14
DOID_0080178,mucositis,CHEBI_131927,dicarboxylic acids and O-substituted derivatives,1,2023-05-14
DOID_0080178,mucositis,CHEBI_134043,phenylureas,1,2023-05-14
DOID_0080178,mucositis,CHEBI_135772,meclocycline,1,2023-05-14
DOID_0080178,mucositis,CHEBI_135779,amrubicin,1,2023-05-14
DOID_0080178,mucositis,CHEBI_17087,ketone,1,2023-05-14
DOID_0080178,mucositis,CHEBI_17792,organohalogen compound,1,2023-05-14
DOID_0080178,mucositis,CHEBI_21644,N-acyl-L-amino acid,1,2023-05-14
DOID_0080178,mucositis,CHEBI_21650,N-acyl-L-glutamic acid,1,2023-05-14
DOID_0080178,mucositis,CHEBI_21658,N-acylglutamic acid,1,2023-05-14
DOID_0080178,mucositis,CHEBI_22712,benzenes,1,2023-05-14
DOID_0080178,mucositis,CHEBI_23117,chlorine molecular entity,1,2023-05-14
DOID_0080178,mucositis,CHEBI_23132,chlorobenzenes,1,2023-05-14
DOID_0080178,mucositis,CHEBI_23849,diterpenoid,1,2023-05-14
DOID_0080178,mucositis,CHEBI_24062,fluorine molecular entity,1,2023-05-14
DOID_0080178,mucositis,CHEBI_24315,glutamic acid derivative,1,2023-05-14
DOID_0080178,mucositis,CHEBI_24471,halogen molecular entity,1,2023-05-14
DOID_0080178,mucositis,CHEBI_24913,isoprenoid,1,2023-05-14
DOID_0080178,mucositis,CHEBI_25529,pyridinecarboxamide,1,2023-05-14
DOID_0080178,mucositis,CHEBI_25698,ether,1,2023-05-14
DOID_0080178,mucositis,CHEBI_26188,polyketide,1,2023-05-14
DOID_0080178,mucositis,CHEBI_26373,pteridines,1,2023-05-14
DOID_0080178,mucositis,CHEBI_26421,pyridines,1,2023-05-14
DOID_0080178,mucositis,CHEBI_26873,terpenoid,1,2023-05-14
DOID_0080178,mucositis,CHEBI_26895,tetracyclines,1,2023-05-14
DOID_0080178,mucositis,CHEBI_27171,organic heterobicyclic compound,1,2023-05-14
DOID_0080178,mucositis,CHEBI_29347,monocarboxylic acid amide,1,2023-05-14
DOID_0080178,mucositis,CHEBI_32188,Tegafur,1,2023-05-14
DOID_0080178,mucositis,CHEBI_33833,heteroarene,1,2023-05-14
DOID_0080178,mucositis,CHEBI_35496,fluorobenzenes,1,2023-05-14
DOID_0080178,mucositis,CHEBI_35618,aromatic ether,1,2023-05-14
DOID_0080178,mucositis,CHEBI_35692,dicarboxylic acid,1,2023-05-14
DOID_0080178,mucositis,CHEBI_36141,quinone,1,2023-05-14
DOID_0080178,mucositis,CHEBI_36683,organochlorine compound,1,2023-05-14
DOID_0080178,mucositis,CHEBI_37143,organofluorine compound,1,2023-05-14
DOID_0080178,mucositis,CHEBI_37578,halide,1,2023-05-14
DOID_0080178,mucositis,CHEBI_38313,diazines,1,2023-05-14
DOID_0080178,mucositis,CHEBI_39447,pyrimidines,1,2023-05-14
DOID_0080178,mucositis,CHEBI_3992,cyclic ketone,1,2023-05-14
DOID_0080178,mucositis,CHEBI_44185,methotrexate,1,2023-05-14
DOID_0080178,mucositis,CHEBI_45863,paclitaxel,1,2023-05-14
DOID_0080178,mucositis,CHEBI_47857,ureas,1,2023-05-14
DOID_0080178,mucositis,CHEBI_48120,anthracycline,1,2023-05-14
DOID_0080178,mucositis,CHEBI_48927,N-acyl-L-alpha-amino acid,1,2023-05-14
DOID_0080178,mucositis,CHEBI_49322,anthracycline antibiotic,1,2023-05-14
DOID_0080178,mucositis,CHEBI_50367,taxane diterpenoid,1,2023-05-14
DOID_0080178,mucositis,CHEBI_50994,primary amino compound,1,2023-05-14
DOID_0080178,mucositis,CHEBI_51269,acenes,1,2023-05-14
DOID_0080178,mucositis,CHEBI_51270,tetracenes,1,2023-05-14
DOID_0080178,mucositis,CHEBI_51569,N-acyl-amino acid,1,2023-05-14
DOID_0080178,mucositis,CHEBI_51867,methyl ketone,1,2023-05-14
DOID_0080178,mucositis,CHEBI_52557,tetracyclic diterpenoid,1,2023-05-14
DOID_0080178,mucositis,CHEBI_68647,regorafenib,1,2023-05-14
DOID_0080178,mucositis,CHEBI_71223,pralatrexate,1,2023-05-14
DOID_0080178,mucositis,CHEBI_73474,acetylenic compound,1,2023-05-14
DOID_0080178,mucositis,CHEBI_73477,terminal acetylenic compound,1,2023-05-14
DOID_0080178,mucositis,CHEBI_83403,monochlorobenzenes,1,2023-05-14
DOID_0080178,mucositis,CHEBI_83565,(trifluoromethyl)benzenes,1,2023-05-14
DOID_0080178,mucositis,CHEBI_83575,monofluorobenzenes,1,2023-05-14
DOID_0080178,mucositis,CHEBI_83811,proteinogenic amino acid derivative,1,2023-05-14
DOID_0080178,mucositis,CHEBI_83821,amino acid derivative,1,2023-05-14
DOID_0080178,mucositis,CHEBI_83982,L-glutamic acid derivative,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_139588,alpha-hydroxy ketone,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_139592,tertiary alpha-hydroxy ketone,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_17026,progesterone,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_17087,ketone,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_177917,phenolic steroid,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_22563,anion,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_23965,estradiol,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_25696,organic anion,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_25741,oxide,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_26764,steroid hormone,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_26878,tertiary alcohol,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_29067,carboxylic acid anion,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_30089,acetate,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_30879,alcohol,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_33273,polyatomic anion,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_33853,phenols,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_35341,steroid,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_35342,17alpha-hydroxy steroid,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_35343,17beta-hydroxy steroid,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_35350,hydroxy steroid,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_35406,oxoanion,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_35757,monocarboxylic acid anion,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_35789,oxo steroid,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_36358,polyatomic ion,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_36834,3-hydroxy steroid,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_36838,17-hydroxy steroid,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_36885,20-oxo steroid,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_3992,cyclic ketone,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_47622,acetate ester,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_47788,3-oxo steroid,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_47880,steroid ester,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_47909,3-oxo-Delta(4) steroid,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_50858,corticosteroid,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_51689,enone,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_51721,"alpha,beta-unsaturated ketone",1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_51958,organic polycyclic compound,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_52395,oxyketone,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_52396,alpha-oxyketone,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_61313,C21-steroid,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_6443,levonorgestrel,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_64600,C21-steroid hormone,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_6715,medroxyprogesterone,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_6716,medroxyprogesterone acetate,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_73474,acetylenic compound,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_73477,terminal acetylenic compound,1,2023-05-14
DOID_0080365,endometrial hyperplasia,CHEBI_78840,olefinic compound,1,2023-05-14
DOID_0080366,desmoid tumor,CHEBI_22315,alkaloid,1,2023-05-14
DOID_0080366,desmoid tumor,CHEBI_25248,methyl ester,1,2023-05-14
DOID_0080366,desmoid tumor,CHEBI_27288,vinca alkaloid,1,2023-05-14
DOID_0080366,desmoid tumor,CHEBI_36820,ring assembly,1,2023-05-14
DOID_0080366,desmoid tumor,CHEBI_38163,organic heterotetracyclic compound,1,2023-05-14
DOID_0080366,desmoid tumor,CHEBI_38164,organic heteropentacyclic compound,1,2023-05-14
DOID_0080366,desmoid tumor,CHEBI_38958,indole alkaloid,1,2023-05-14
DOID_0080366,desmoid tumor,CHEBI_47622,acetate ester,1,2023-05-14
DOID_0080366,desmoid tumor,CHEBI_480999,vinorelbine,1,2023-05-14
DOID_0080366,desmoid tumor,CHEBI_65321,terpenoid indole alkaloid,1,2023-05-14
DOID_0080366,desmoid tumor,CHEBI_65323,monoterpenoid indole alkaloid,1,2023-05-14
DOID_0080367,chronic eosinophilic leukemia,CHEBI_22645,arenecarboxamide,1,2023-05-14
DOID_0080367,chronic eosinophilic leukemia,CHEBI_22702,benzamides,1,2023-05-14
DOID_0080367,chronic eosinophilic leukemia,CHEBI_26144,piperazines,1,2023-05-14
DOID_0080367,chronic eosinophilic leukemia,CHEBI_26421,pyridines,1,2023-05-14
DOID_0080367,chronic eosinophilic leukemia,CHEBI_29347,monocarboxylic acid amide,1,2023-05-14
DOID_0080367,chronic eosinophilic leukemia,CHEBI_33860,aromatic amine,1,2023-05-14
DOID_0080367,chronic eosinophilic leukemia,CHEBI_38313,diazines,1,2023-05-14
DOID_0080367,chronic eosinophilic leukemia,CHEBI_39447,pyrimidines,1,2023-05-14
DOID_0080367,chronic eosinophilic leukemia,CHEBI_45783,imatinib,1,2023-05-14
DOID_0080367,chronic eosinophilic leukemia,CHEBI_46845,N-alkylpiperazine,1,2023-05-14
DOID_0080367,chronic eosinophilic leukemia,CHEBI_46920,N-methylpiperazine,1,2023-05-14
DOID_0080367,chronic eosinophilic leukemia,CHEBI_50996,tertiary amino compound,1,2023-05-14
DOID_0080367,chronic eosinophilic leukemia,CHEBI_62733,aromatic amide,1,2023-05-14
DOID_0080547,nash,CHEBI_136889,5beta steroid,1,2023-05-14
DOID_0080547,nash,CHEBI_23775,dihydroxy-5beta-cholanic acid,1,2023-05-14
DOID_0080547,nash,CHEBI_24663,hydroxy-5beta-cholanic acid,1,2023-05-14
DOID_0080547,nash,CHEBI_30879,alcohol,1,2023-05-14
DOID_0080547,nash,CHEBI_35341,steroid,1,2023-05-14
DOID_0080547,nash,CHEBI_35350,hydroxy steroid,1,2023-05-14
DOID_0080547,nash,CHEBI_35681,secondary alcohol,1,2023-05-14
DOID_0080547,nash,CHEBI_36078,cholanoid,1,2023-05-14
DOID_0080547,nash,CHEBI_36248,5beta-cholanic acids,1,2023-05-14
DOID_0080547,nash,CHEBI_36278,cholanic acids,1,2023-05-14
DOID_0080547,nash,CHEBI_36834,3-hydroxy steroid,1,2023-05-14
DOID_0080547,nash,CHEBI_36835,3alpha-hydroxy steroid,1,2023-05-14
DOID_0080547,nash,CHEBI_36843,7alpha-hydroxy steroid,1,2023-05-14
DOID_0080547,nash,CHEBI_36844,7-hydroxy steroid,1,2023-05-14
DOID_0080547,nash,CHEBI_37527,acid,1,2023-05-14
DOID_0080547,nash,CHEBI_43602,obeticholic acid,1,2023-05-14
DOID_0080547,nash,CHEBI_47891,steroid acid,1,2023-05-14
DOID_0080547,nash,CHEBI_50906,role,1,2023-05-14
DOID_0080547,nash,CHEBI_51086,chemical role,1,2023-05-14
DOID_0080547,nash,CHEBI_51958,organic polycyclic compound,1,2023-05-14
DOID_0080547,nash,CHEBI_85184,dihydroxycholanic acid,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_23066,cephalosporin,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_23443,cyclic amide,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_24531,heterocyclic antibiotic,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_24995,lactam,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_25558,organonitrogen heterocyclic antibiotic,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_25698,ether,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_27171,organic heterobicyclic compound,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_27933,beta-lactam antibiotic,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_29007,ceftriaxone,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_33261,organosulfur compound,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_33833,heteroarene,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_35627,beta-lactam,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_36816,oxime O-ether,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_38102,triazines,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_38106,organosulfur heterocyclic compound,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_38179,monocyclic heteroarene,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_38311,cephem,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_38418,"1,3-thiazoles",1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_39410,"1,2,4-triazines",1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_48901,thiazoles,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_50893,azaarene,1,2023-05-14
DOID_0080653,urolithiasis,CHEBI_68452,azole,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_139588,alpha-hydroxy ketone,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_139590,primary alpha-hydroxy ketone,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_139592,tertiary alpha-hydroxy ketone,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_15734,primary alcohol,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_16799,16alpha-hydroxy steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_17087,ketone,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_17792,organohalogen compound,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_24062,fluorine molecular entity,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_24261,glucocorticoid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_24471,halogen molecular entity,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_26764,steroid hormone,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_26878,tertiary alcohol,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_30879,alcohol,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_35341,steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_35342,17alpha-hydroxy steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_35344,21-hydroxy steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_35346,11beta-hydroxy steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_35350,hydroxy steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_35789,oxo steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_36699,corticosteroid hormone,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_36838,17-hydroxy steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_36840,16-hydroxy steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_36841,11-hydroxy steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_36885,20-oxo steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_37143,organofluorine compound,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_37578,halide,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_3992,cyclic ketone,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_47788,3-oxo steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_47909,3-oxo-Delta(4) steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_50830,fluorinated steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_50858,corticosteroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_51689,enone,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_51721,"alpha,beta-unsaturated ketone",1,2023-05-14
DOID_0080745,polymyositis,CHEBI_51958,organic polycyclic compound,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_52395,oxyketone,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_52396,alpha-oxyketone,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_61313,C21-steroid,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_64600,C21-steroid hormone,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_78840,olefinic compound,1,2023-05-14
DOID_0080745,polymyositis,CHEBI_9667,triamcinolone,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_17792,organohalogen compound,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_22712,benzenes,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_23117,chlorine molecular entity,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_23132,chlorobenzenes,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_24471,halogen molecular entity,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_25384,monocarboxylic acid,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_25698,ether,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_26144,piperazines,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_30879,alcohol,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_3561,cetirizine,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_36683,organochlorine compound,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_37578,halide,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_46789,hydroxyether,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_46845,N-alkylpiperazine,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_50996,tertiary amino compound,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_5818,hydroxyzine,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_83403,monochlorobenzenes,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_17792,organohalogen compound,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_22712,benzenes,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_23117,chlorine molecular entity,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_23132,chlorobenzenes,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_24471,halogen molecular entity,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_25384,monocarboxylic acid,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_25698,ether,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_26144,piperazines,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_26151,piperidines,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_291342,desloratadine,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_32876,tertiary amine,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_32952,amine,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_3561,cetirizine,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_36683,organochlorine compound,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_37578,halide,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_5050,fexofenadine,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_50996,tertiary amino compound,1,2023-05-14
DOID_0080749,chronic idiopathic urticaria,CHEBI_83403,monochlorobenzenes,1,2023-05-14
DOID_0080749,chronic spontaneous urticaria,CHEBI_135673,rupatadine,1,2023-05-14
DOID_0080749,chronic spontaneous urticaria,CHEBI_135954,bilastine,1,2023-05-14
DOID_0080749,chronic spontaneous urticaria,CHEBI_22715,benzimidazoles,1,2023-05-14
DOID_0080749,chronic spontaneous urticaria,CHEBI_26979,organic heterotricyclic compound,1,2023-05-14
DOID_0080749,chronic spontaneous urticaria,CHEBI_27171,organic heterobicyclic compound,1,2023-05-14
DOID_0080749,chronic spontaneous urticaria,CHEBI_36688,heterotricyclic compound,1,2023-05-14
DOID_0080749,chronic spontaneous urticaria,CHEBI_48593,benzocycloheptapyridine,1,2023-05-14
DOID_0080749,chronic spontaneous urticaria,CHEBI_51958,organic polycyclic compound,1,2023-05-14
DOID_0080749,chronic spontaneous urticaria,CHEBI_51959,organic tricyclic compound,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_17792,organohalogen compound,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_22712,benzenes,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_23117,chlorine molecular entity,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_23132,chlorobenzenes,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_24471,halogen molecular entity,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_26979,organic heterotricyclic compound,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_36683,organochlorine compound,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_36688,heterotricyclic compound,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_3749,clofazimine,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_37578,halide,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_39201,phenazines,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_51454,cyclopropanes,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_51958,organic polycyclic compound,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_51959,organic tricyclic compound,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_59999,chemical substance,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_60004,mixture,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_60911,racemate,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_63613,nevirapine,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_63667,dipyridodiazepine,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_83403,monochlorobenzenes,1,2023-05-14
DOID_0080750,erythema nodosum,CHEBI_9513,thalidomide,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_100246,norfloxacin,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_116278,lomefloxacin,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_135923,migalastat,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_18379,nitrile,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_22478,amino alcohol,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_22712,benzenes,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_23424,cyanides,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_23765,quinolone,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_23981,ethanolamines,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_25698,ether,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_26144,piperazines,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_26151,piperidines,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_26512,quinolinemonocarboxylic acid,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_26513,quinolines,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_26878,tertiary alcohol,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_27171,organic heterobicyclic compound,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_29347,monocarboxylic acid amide,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_30879,alcohol,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_33424,sulfur oxoacid derivative,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_33552,sulfonic acid derivative,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_33853,phenols,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_33859,aromatic carboxylic acid,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_33860,aromatic amine,1,2023-05-14
DOID_0080784,urinary tract infection,CHEBI_35294,carbopolycyclic compound,1,2023-05-14
