user,username,item,item_name,rating,year
DOID_1596,depression,CHEBI_31426,cloxazolam,-1,2023-05-14
DOID_1094,adhd,CHEBI_7953,pemoline,1,2023-05-14
DOID_1596,depression,CHEBI_7953,pemoline,-1,2023-05-14
DOID_6543,acne,CHEBI_15676,allantoin,1,2023-05-14
DOID_2030,anxiety,CHEBI_5818,hydroxyzine,1,2023-05-14
DOID_1555,urticaria,CHEBI_5818,hydroxyzine,1,2023-05-14
DOID_0080747,chronic urticaria,CHEBI_5818,hydroxyzine,1,2023-05-14
DOID_162,cancer,CHEBI_51052,lucanthone,1,2023-05-14
DOID_1319,brain cancer,CHEBI_51052,lucanthone,1,2023-05-14
DOID_5419,schizophrenia,CHEBI_8871,risperidone,1,2023-05-14
DOID_1307,dementia,CHEBI_8871,risperidone,1,2023-05-14
DOID_1596,depression,CHEBI_8871,risperidone,1,2023-05-14
DOID_12849,autistic disorder,CHEBI_8871,risperidone,1,2023-05-14
DOID_3312,bipolar disorder,CHEBI_8871,risperidone,1,2023-05-14
DOID_543,dystonia,CHEBI_8871,risperidone,-1,2023-05-14
DOID_5419,schizophrenia,CHEBI_32168,sulpiride,1,2023-05-14
DOID_3385,bacterial vaginosis,CHEBI_140628,secnidazole,1,2023-05-14
DOID_0060058,lymphoma,CHEBI_140628,secnidazole,-1,2023-05-14
DOID_552,pneumonia,CHEBI_575568,atovaquone,1,2023-05-14
DOID_11339,pneumocystis carinii pneumonia,CHEBI_575568,atovaquone,1,2023-05-14
DOID_10783,methemoglobinemia,CHEBI_575568,atovaquone,-1,2023-05-14
DOID_10763,hypertension,CHEBI_90844,selexipag,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_37527,acid,1,2023-05-14
DOID_10754,otitis media,CHEBI_37527,acid,1,2023-05-14
DOID_1074,renal failure,CHEBI_37527,acid,-1,2023-05-14
DOID_0050127,sinusitis,CHEBI_48947,clavulanic acid,1,2023-05-14
DOID_10754,otitis media,CHEBI_48947,clavulanic acid,1,2023-05-14
DOID_1074,renal failure,CHEBI_48947,clavulanic acid,-1,2023-05-14
DOID_162,cancer,CHEBI_31348,capecitabine,1,2023-05-14
DOID_1612,breast cancer,CHEBI_31348,capecitabine,1,2023-05-14
DOID_219,colon cancer,CHEBI_31348,capecitabine,1,2023-05-14
DOID_10534,gastric cancer,CHEBI_31348,capecitabine,1,2023-05-14
DOID_10763,hypertension,CHEBI_9683,trichlormethiazide,1,2023-05-14
DOID_1920,hyperuricemia,CHEBI_90929,lesinurad,1,2023-05-14
DOID_13189,gout,CHEBI_90929,lesinurad,1,2023-05-14
DOID_8283,peritonitis,CHEBI_3493,cefoperazone,1,2023-05-14
DOID_1002,endometritis,CHEBI_3493,cefoperazone,1,2023-05-14
DOID_13250,diarrhea,CHEBI_3493,cefoperazone,-1,2023-05-14
DOID_9351,diabetes,CHEBI_37527,acid,1,2023-05-14
DOID_870,neuropathy,CHEBI_37527,acid,1,2023-05-14
DOID_0111099,diabetes mellitus type 2,CHEBI_37527,acid,1,2023-05-14
DOID_1343,urethritis,CHEBI_9215,spectinomycin,1,2023-05-14
DOID_3127,proctitis,CHEBI_9215,spectinomycin,1,2023-05-14
DOID_2568,cervicitis,CHEBI_9215,spectinomycin,1,2023-05-14
DOID_11400,pyelonephritis,CHEBI_85984,avibactam,1,2023-05-14
DOID_1205,hypersensitivity,CHEBI_85984,avibactam,-1,2023-05-14
DOID_9993,hypoglycemia,CHEBI_30089,acetate,1,2023-05-14
DOID_10763,hypertension,CHEBI_30089,acetate,1,2023-05-14
DOID_1596,depression,CHEBI_30089,acetate,-1,2023-05-14
DOID_9993,hypoglycemia,CHEBI_62964,magnesium acetate,1,2023-05-14
DOID_10763,hypertension,CHEBI_62964,magnesium acetate,1,2023-05-14
DOID_1596,depression,CHEBI_62964,magnesium acetate,-1,2023-05-14
DOID_162,cancer,CHEBI_40968,astaxanthin,1,2023-05-14
DOID_2841,asthma,CHEBI_40968,astaxanthin,1,2023-05-14
DOID_0060145,analgesia,CHEBI_135089,propacetamol,1,2023-05-14
DOID_1240,leukemia,CHEBI_135089,propacetamol,-1,2023-05-14
DOID_5082,cirrhosis,CHEBI_47426,furosemide,1,2023-05-14
DOID_10763,hypertension,CHEBI_47426,furosemide,1,2023-05-14
DOID_11396,pulmonary edema,CHEBI_47426,furosemide,1,2023-05-14
DOID_6000,congestive heart failure,CHEBI_47426,furosemide,1,2023-05-14
DOID_4500,hypokalemia,CHEBI_47426,furosemide,-1,2023-05-14
DOID_0060903,thrombosis,CHEBI_47426,furosemide,-1,2023-05-14
DOID_1074,renal failure,CHEBI_47426,furosemide,-1,2023-05-14
DOID_12550,hepatic coma,CHEBI_47426,furosemide,-1,2023-05-14
DOID_4677,keratitis,CHEBI_30527,flavin,1,2023-05-14
DOID_9423,blepharitis,CHEBI_30527,flavin,1,2023-05-14
DOID_8454,vitamin b2 deficiency,CHEBI_30527,flavin,1,2023-05-14
DOID_4677,keratitis,CHEBI_16708,adenine,1,2023-05-14
DOID_9423,blepharitis,CHEBI_16708,adenine,1,2023-05-14
DOID_8454,vitamin b2 deficiency,CHEBI_16708,adenine,1,2023-05-14
DOID_4677,keratitis,CHEBI_47885,dinucleotide,1,2023-05-14
DOID_9423,blepharitis,CHEBI_47885,dinucleotide,1,2023-05-14
DOID_8454,vitamin b2 deficiency,CHEBI_47885,dinucleotide,1,2023-05-14
DOID_4677,keratitis,CHEBI_143270,flavin adenine,1,2023-05-14
DOID_9423,blepharitis,CHEBI_143270,flavin adenine,1,2023-05-14
DOID_8454,vitamin b2 deficiency,CHEBI_143270,flavin adenine,1,2023-05-14
DOID_4677,keratitis,CHEBI_24040,flavin adenine dinucleotide,1,2023-05-14
DOID_9423,blepharitis,CHEBI_24040,flavin adenine dinucleotide,1,2023-05-14
DOID_8454,vitamin b2 deficiency,CHEBI_24040,flavin adenine dinucleotide,1,2023-05-14
DOID_9538,myeloma,CHEBI_85990,panobinostat,1,2023-05-14
DOID_13250,diarrhea,CHEBI_85990,panobinostat,-1,2023-05-14
DOID_2797,ipf,CHEBI_85164,nintedanib,1,2023-05-14
DOID_162,cancer,CHEBI_85164,nintedanib,1,2023-05-14
DOID_299,adenocarcinoma,CHEBI_85164,nintedanib,1,2023-05-14
DOID_3770,pulmonary fibrosis,CHEBI_85164,nintedanib,1,2023-05-14
DOID_418,systemic sclerosis,CHEBI_85164,nintedanib,1,2023-05-14
DOID_1324,lung cancer,CHEBI_85164,nintedanib,1,2023-05-14
DOID_0050156,idiopathic pulmonary fibrosis,CHEBI_85164,nintedanib,1,2023-05-14
DOID_12859,chorea,CHEBI_9467,tetrabenazine,1,2023-05-14
DOID_0080855,parkinsonism,CHEBI_9467,tetrabenazine,-1,2023-05-14
DOID_1596,depression,CHEBI_9467,tetrabenazine,-1,2023-05-14
DOID_1094,adhd,CHEBI_127342,atomoxetine,1,2023-05-14
DOID_289,endometriosis,CHEBI_7445,nafarelin,1,2023-05-14
DOID_0112308,central precocious puberty,CHEBI_7445,nafarelin,1,2023-05-14
DOID_6713,stroke,CHEBI_87715,prasugrel,1,2023-05-14
DOID_8805,unstable angina,CHEBI_87715,prasugrel,1,2023-05-14
DOID_5844,myocardial infarction,CHEBI_87715,prasugrel,1,2023-05-14
DOID_224,transient ischemic attack,CHEBI_87715,prasugrel,1,2023-05-14
DOID_8454,ariboflavinosis,CHEBI_17015,riboflavin,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_29688,telithromycin,1,2023-05-14
DOID_10456,tonsillitis,CHEBI_29688,telithromycin,1,2023-05-14
DOID_6132,bronchitis,CHEBI_29688,telithromycin,1,2023-05-14
DOID_2942,bronchiolitis,CHEBI_29688,telithromycin,1,2023-05-14
DOID_552,pneumonia,CHEBI_29688,telithromycin,1,2023-05-14
DOID_13250,diarrhea,CHEBI_29688,telithromycin,-1,2023-05-14
DOID_11476,osteoporosis,CHEBI_135938,lasofoxifene,1,2023-05-14
DOID_162,cancer,CHEBI_135938,lasofoxifene,1,2023-05-14
DOID_1612,breast cancer,CHEBI_135938,lasofoxifene,1,2023-05-14
DOID_0060903,thrombosis,CHEBI_135938,lasofoxifene,-1,2023-05-14
DOID_6132,bronchitis,CHEBI_47544,loracarbef,1,2023-05-14
DOID_552,pneumonia,CHEBI_47544,loracarbef,1,2023-05-14
DOID_0050127,sinusitis,CHEBI_47544,loracarbef,1,2023-05-14
DOID_10456,tonsillitis,CHEBI_47544,loracarbef,1,2023-05-14
DOID_11400,pyelonephritis,CHEBI_47544,loracarbef,1,2023-05-14
DOID_13250,diarrhea,CHEBI_47544,loracarbef,-1,2023-05-14
DOID_1596,depression,CHEBI_47544,loracarbef,-1,2023-05-14
DOID_13533,osteopetrosis,CHEBI_52999,interferon,1,2023-05-14
DOID_848,arthritis,CHEBI_64360,tocilizumab,1,2023-05-14
DOID_7148,rheumatoid arthritis,CHEBI_64360,tocilizumab,1,2023-05-14
DOID_13375,giant cell arteritis,CHEBI_64360,tocilizumab,1,2023-05-14
DOID_676,juvenile idiopathic arthritis,CHEBI_64360,tocilizumab,1,2023-05-14
DOID_1227,neutropenia,CHEBI_64360,tocilizumab,-1,2023-05-14
DOID_1596,depression,CHEBI_76127,cimicoxib,1,2023-05-14
DOID_162,cancer,CHEBI_66910,axitinib,1,2023-05-14
DOID_10763,hypertension,CHEBI_66910,axitinib,-1,2023-05-14
DOID_3401,siadh,CHEBI_32246,tolvaptan,1,2023-05-14
DOID_5082,cirrhosis,CHEBI_32246,tolvaptan,1,2023-05-14
DOID_6000,congestive heart failure,CHEBI_32246,tolvaptan,1,2023-05-14
DOID_4195,hyperglycemia,CHEBI_32246,tolvaptan,-1,2023-05-14
DOID_1240,leukemia,CHEBI_63452,midostaurin,1,2023-05-14
DOID_350,mastocytosis,CHEBI_63452,midostaurin,1,2023-05-14
DOID_4798,asm,CHEBI_63452,midostaurin,1,2023-05-14
DOID_14566,neoplasm,CHEBI_63452,midostaurin,1,2023-05-14
DOID_8692,myeloid leukemia,CHEBI_63452,midostaurin,1,2023-05-14
DOID_349,systemic mastocytosis,CHEBI_63452,midostaurin,1,2023-05-14
DOID_9119,acute myeloid leukemia,CHEBI_63452,midostaurin,1,2023-05-14
DOID_162,cancer,CHEBI_69478,cannabidiol,1,2023-05-14
DOID_2377,multiple sclerosis,CHEBI_69478,cannabidiol,1,2023-05-14
DOID_1240,leukemia,CHEBI_134886,troxacitabine,1,2023-05-14
DOID_10314,endocarditis,CHEBI_3697,cilastatin,1,2023-05-14
DOID_0060903,thrombosis,CHEBI_140427,desirudin,1,2023-05-14
DOID_10763,hypertension,CHEBI_7444,nadolol,1,2023-05-14
DOID_2355,anemia,CHEBI_37527,acid,1,2023-05-14
DOID_13382,megaloblastic anemia,CHEBI_37527,acid,1,2023-05-14
DOID_2355,anemia,CHEBI_27470,folic acid,1,2023-05-14
DOID_13382,megaloblastic anemia,CHEBI_27470,folic acid,1,2023-05-14
DOID_12365,malaria,CHEBI_63918,artesunate,1,2023-05-14
DOID_12450,pancytopenia,CHEBI_63918,artesunate,-1,2023-05-14
DOID_6132,bronchitis,CHEBI_51788,faropenem,1,2023-05-14
DOID_10754,otitis media,CHEBI_51788,faropenem,1,2023-05-14
DOID_11476,osteoporosis,CHEBI_37527,acid,1,2023-05-14
DOID_12678,hypercalcemia,CHEBI_46557,zoledronic acid,1,2023-05-14
DOID_9538,myeloma,CHEBI_46557,zoledronic acid,1,2023-05-14
DOID_11476,osteoporosis,CHEBI_46557,zoledronic acid,1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_46557,zoledronic acid,-1,2023-05-14
DOID_2951,motion sickness,CHEBI_31403,cinnarizine,1,2023-05-14
DOID_5844,myocardial infarction,CHEBI_135542,ridogrel,1,2023-05-14
DOID_9408,acute myocardial infarction,CHEBI_135542,ridogrel,1,2023-05-14
DOID_83,cataract,CHEBI_240107,bromfenac,1,2023-05-14
DOID_2723,dermatitis,CHEBI_16842,formaldehyde,1,2023-05-14
DOID_2773,contact dermatitis,CHEBI_16842,formaldehyde,1,2023-05-14
DOID_3042,allergic contact dermatitis,CHEBI_16842,formaldehyde,1,2023-05-14
DOID_162,cancer,CHEBI_63584,cabazitaxel,1,2023-05-14
DOID_10283,prostate cancer,CHEBI_63584,cabazitaxel,1,2023-05-14
DOID_1227,neutropenia,CHEBI_63584,cabazitaxel,-1,2023-05-14
DOID_1205,hypersensitivity,CHEBI_63584,cabazitaxel,-1,2023-05-14
DOID_1074,renal failure,CHEBI_63584,cabazitaxel,-1,2023-05-14
DOID_1019,osteomyelitis,CHEBI_17051,fluoride,1,2023-05-14
DOID_848,arthritis,CHEBI_17051,fluoride,1,2023-05-14
DOID_10159,osteonecrosis,CHEBI_17051,fluoride,1,2023-05-14
DOID_8398,degenerative arthritis,CHEBI_17051,fluoride,1,2023-05-14
DOID_1019,osteomyelitis,CHEBI_24870,ion,1,2023-05-14
DOID_848,arthritis,CHEBI_24870,ion,1,2023-05-14
DOID_10159,osteonecrosis,CHEBI_24870,ion,1,2023-05-14
DOID_8398,degenerative arthritis,CHEBI_24870,ion,1,2023-05-14
DOID_526,hiv infection,CHEBI_40050,amprenavir,1,2023-05-14
DOID_1596,depression,CHEBI_6367,lamotrigine,1,2023-05-14
DOID_3312,bipolar disorder,CHEBI_6367,lamotrigine,1,2023-05-14
DOID_1307,dementia,CHEBI_31902,nicergoline,1,2023-05-14
DOID_326,ischemia,CHEBI_31902,nicergoline,1,2023-05-14
DOID_4448,macular degeneration,CHEBI_31902,nicergoline,1,2023-05-14
DOID_848,arthritis,CHEBI_90683,talmapimod,1,2023-05-14
DOID_7148,rheumatoid arthritis,CHEBI_90683,talmapimod,1,2023-05-14
DOID_848,arthritis,CHEBI_31011,valerate,1,2023-05-14
DOID_8857,lupus,CHEBI_31011,valerate,1,2023-05-14
DOID_8893,psoriasis,CHEBI_31011,valerate,1,2023-05-14
DOID_2841,asthma,CHEBI_31011,valerate,1,2023-05-14
DOID_0060180,colitis,CHEBI_31011,valerate,1,2023-05-14
DOID_8577,ulcerative colitis,CHEBI_31011,valerate,1,2023-05-14
DOID_10314,endocarditis,CHEBI_471744,imipenem,1,2023-05-14
DOID_10763,hypertension,CHEBI_135930,lercanidipine,1,2023-05-14
DOID_10763,hypertension,CHEBI_28487,reserpine,1,2023-05-14
DOID_4166,syphilis,CHEBI_8430,procaine,1,2023-05-14
DOID_552,pneumonia,CHEBI_8430,procaine,1,2023-05-14
DOID_11405,diphtheria,CHEBI_8430,procaine,1,2023-05-14
DOID_4166,syphilis,CHEBI_8430,procaine,-1,2023-05-14
DOID_1205,hypersensitivity,CHEBI_8430,procaine,-1,2023-05-14
DOID_4166,syphilis,CHEBI_18208,benzylpenicillin,1,2023-05-14
DOID_552,pneumonia,CHEBI_18208,benzylpenicillin,1,2023-05-14
DOID_11405,diphtheria,CHEBI_18208,benzylpenicillin,1,2023-05-14
DOID_4166,syphilis,CHEBI_18208,benzylpenicillin,-1,2023-05-14
DOID_1205,hypersensitivity,CHEBI_18208,benzylpenicillin,-1,2023-05-14
DOID_6713,stroke,CHEBI_37941,clopidogrel,1,2023-05-14
DOID_5844,myocardial infarction,CHEBI_37941,clopidogrel,1,2023-05-14
DOID_3488,cellulitis,CHEBI_9421,tazobactam,1,2023-05-14
DOID_8337,appendicitis,CHEBI_9421,tazobactam,1,2023-05-14
DOID_1002,endometritis,CHEBI_9421,tazobactam,1,2023-05-14
DOID_0080784,uti,CHEBI_9421,tazobactam,1,2023-05-14
DOID_552,pneumonia,CHEBI_9421,tazobactam,1,2023-05-14
DOID_874,bacterial pneumonia,CHEBI_9421,tazobactam,1,2023-05-14
DOID_13250,diarrhea,CHEBI_9421,tazobactam,-1,2023-05-14
DOID_1205,hypersensitivity,CHEBI_9421,tazobactam,-1,2023-05-14
DOID_1074,renal failure,CHEBI_9421,tazobactam,-1,2023-05-14
DOID_0080784,uti,CHEBI_7731,ofloxacin,1,2023-05-14
DOID_1596,depression,CHEBI_37527,acid,1,2023-05-14
DOID_8986,narcolepsy,CHEBI_37527,acid,1,2023-05-14
DOID_0050741,alcoholism,CHEBI_37527,acid,1,2023-05-14
DOID_1470,clinical depression,CHEBI_37527,acid,1,2023-05-14
DOID_10914,amnesia,CHEBI_37527,acid,-1,2023-05-14
DOID_1596,depression,CHEBI_24684,hydroxybutyric acid,1,2023-05-14
DOID_8986,narcolepsy,CHEBI_24684,hydroxybutyric acid,1,2023-05-14
DOID_0050741,alcoholism,CHEBI_24684,hydroxybutyric acid,1,2023-05-14
DOID_1470,clinical depression,CHEBI_24684,hydroxybutyric acid,1,2023-05-14
DOID_10914,amnesia,CHEBI_24684,hydroxybutyric acid,-1,2023-05-14
DOID_1094,adhd,CHEBI_6887,methylphenidate,1,2023-05-14
DOID_8986,narcolepsy,CHEBI_6887,methylphenidate,1,2023-05-14
DOID_10763,hypertension,CHEBI_6887,methylphenidate,-1,2023-05-14
DOID_5200,urinary obstruction,CHEBI_51141,alfuzosin,1,2023-05-14
DOID_1596,depression,CHEBI_188723,amibegron,1,2023-05-14
DOID_9970,obesity,CHEBI_188723,amibegron,1,2023-05-14
DOID_0060224,atrial fibrillation,CHEBI_63619,propafenone,1,2023-05-14
DOID_162,cancer,CHEBI_9506,tetrodotoxin,1,2023-05-14
DOID_162,cancer,CHEBI_68478,everolimus,1,2023-05-14
DOID_305,carcinoma,CHEBI_68478,everolimus,1,2023-05-14
DOID_4450,rcc,CHEBI_68478,everolimus,1,2023-05-14
DOID_3314,angiomyolipoma,CHEBI_68478,everolimus,1,2023-05-14
DOID_5077,sega,CHEBI_68478,everolimus,1,2023-05-14
DOID_1612,breast cancer,CHEBI_68478,everolimus,1,2023-05-14
DOID_8411,renal angiomyolipoma,CHEBI_68478,everolimus,1,2023-05-14
DOID_13515,tuberous sclerosis,CHEBI_68478,everolimus,1,2023-05-14
DOID_13189,gout,CHEBI_40279,allopurinol,1,2023-05-14
DOID_557,nephropathy,CHEBI_40279,allopurinol,1,2023-05-14
DOID_1240,leukemia,CHEBI_40279,allopurinol,1,2023-05-14
DOID_0060058,lymphoma,CHEBI_40279,allopurinol,1,2023-05-14
DOID_162,cancer,CHEBI_40279,allopurinol,1,2023-05-14
DOID_2237,hepatitis,CHEBI_52999,interferon,1,2023-05-14
DOID_1240,leukemia,CHEBI_52999,interferon,1,2023-05-14
DOID_1909,melanoma,CHEBI_52999,interferon,1,2023-05-14
DOID_1037,lymphoid leukemia,CHEBI_52999,interferon,1,2023-05-14
DOID_8692,myeloid leukemia,CHEBI_52999,interferon,1,2023-05-14
DOID_526,hiv infection,CHEBI_119573,delavirdine,1,2023-05-14
DOID_6195,conjunctivitis,CHEBI_119573,delavirdine,-1,2023-05-14
DOID_1826,epilepsy,CHEBI_6437,levetiracetam,1,2023-05-14
DOID_308,myoclonic epilepsy,CHEBI_6437,levetiracetam,1,2023-05-14
DOID_4890,juvenile myoclonic epilepsy,CHEBI_6437,levetiracetam,1,2023-05-14
DOID_1827,idiopathic generalized epilepsy,CHEBI_6437,levetiracetam,1,2023-05-14
DOID_1596,depression,CHEBI_6437,levetiracetam,-1,2023-05-14
DOID_552,pneumonia,CHEBI_9737,trimetrexate,1,2023-05-14
DOID_635,aids,CHEBI_9737,trimetrexate,1,2023-05-14
DOID_162,cancer,CHEBI_9737,trimetrexate,1,2023-05-14
DOID_219,colon cancer,CHEBI_9737,trimetrexate,1,2023-05-14
DOID_11339,pneumocystis carinii pneumonia,CHEBI_9737,trimetrexate,1,2023-05-14
DOID_9351,diabetes,CHEBI_8228,pioglitazone,1,2023-05-14
DOID_9352,type 2 diabetes mellitus,CHEBI_8228,pioglitazone,1,2023-05-14
DOID_13250,diarrhea,CHEBI_37527,acid,-1,2023-05-14
DOID_11476,osteoporosis,CHEBI_2567,alendronic acid,1,2023-05-14
DOID_13250,diarrhea,CHEBI_2567,alendronic acid,-1,2023-05-14
DOID_0050336,hypophosphatemia,CHEBI_2567,alendronic acid,-1,2023-05-14
DOID_1485,cystic fibrosis,CHEBI_90951,lumacaftor,1,2023-05-14
DOID_10460,nasopharyngitis,CHEBI_90951,lumacaftor,-1,2023-05-14
DOID_13250,diarrhea,CHEBI_90951,lumacaftor,-1,2023-05-14
DOID_8469,influenza,CHEBI_90951,lumacaftor,-1,2023-05-14
DOID_13250,diarrhea,CHEBI_75246,rifaximin,1,2023-05-14
DOID_936,encephalopathy,CHEBI_75246,rifaximin,1,2023-05-14
DOID_13413,hepatic encephalopathy,CHEBI_75246,rifaximin,1,2023-05-14
DOID_8398,osteoarthritis,CHEBI_63610,misoprostol,1,2023-05-14
DOID_848,arthritis,CHEBI_63610,misoprostol,1,2023-05-14
DOID_7148,rheumatoid arthritis,CHEBI_63610,misoprostol,1,2023-05-14
DOID_13250,diarrhea,CHEBI_63610,misoprostol,-1,2023-05-14
DOID_3146,dyslipidemia,CHEBI_37527,acid,1,2023-05-14
DOID_5082,cirrhosis,CHEBI_37527,acid,-1,2023-05-14
DOID_1205,hypersensitivity,CHEBI_37527,acid,-1,2023-05-14
DOID_9351,diabetes,CHEBI_37527,acid,-1,2023-05-14
DOID_10211,cholelithiasis,CHEBI_37527,acid,-1,2023-05-14
DOID_1949,cholecystitis,CHEBI_37527,acid,-1,2023-05-14
DOID_423,myopathy,CHEBI_37527,acid,-1,2023-05-14
DOID_1459,hypothyroidism,CHEBI_37527,acid,-1,2023-05-14
DOID_2237,hepatitis,CHEBI_37527,acid,-1,2023-05-14
DOID_12987,agranulocytosis,CHEBI_37527,acid,-1,2023-05-14
DOID_0060903,thrombosis,CHEBI_37527,acid,-1,2023-05-14
DOID_3875,thrombophlebitis,CHEBI_37527,acid,-1,2023-05-14
DOID_4483,rhinitis,CHEBI_37527,acid,-1,2023-05-14
DOID_10460,nasopharyngitis,CHEBI_37527,acid,-1,2023-05-14
DOID_0050127,sinusitis,CHEBI_37527,acid,-1,2023-05-14
DOID_657,adenomas,CHEBI_37527,acid,-1,2023-05-14
DOID_305,carcinoma,CHEBI_37527,acid,-1,2023-05-14
DOID_0060058,lymphoma,CHEBI_37527,acid,-1,2023-05-14
DOID_5844,myocardial infarction,CHEBI_37527,acid,-1,2023-05-14
DOID_9477,pulmonary embolus,CHEBI_37527,acid,-1,2023-05-14
DOID_684,hepatocellular carcinoma,CHEBI_37527,acid,-1,2023-05-14
DOID_12236,primary biliary cirrhosis,CHEBI_37527,acid,-1,2023-05-14
DOID_3146,dyslipidemia,CHEBI_83469,fenofibric acid,1,2023-05-14
DOID_5082,cirrhosis,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_1205,hypersensitivity,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_9351,diabetes,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_10211,cholelithiasis,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_1949,cholecystitis,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_4989,pancreatitis,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_423,myopathy,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_1459,hypothyroidism,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_2237,hepatitis,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_1588,thrombocytopenia,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_12987,agranulocytosis,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_0060903,thrombosis,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_3875,thrombophlebitis,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_4483,rhinitis,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_13250,diarrhea,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_10460,nasopharyngitis,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_0050127,sinusitis,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_2355,anemia,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_657,adenomas,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_305,carcinoma,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_0060058,lymphoma,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_5844,myocardial infarction,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_1074,renal failure,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_9477,pulmonary embolus,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_684,hepatocellular carcinoma,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_12236,primary biliary cirrhosis,CHEBI_83469,fenofibric acid,-1,2023-05-14
DOID_161,keratosis,CHEBI_5922,ingenol,1,2023-05-14
DOID_8866,actinic keratosis,CHEBI_5922,ingenol,1,2023-05-14
DOID_10460,nasopharyngitis,CHEBI_5922,ingenol,-1,2023-05-14
DOID_161,keratosis,CHEBI_66913,ingenol mebutate,1,2023-05-14
DOID_8866,actinic keratosis,CHEBI_66913,ingenol mebutate,1,2023-05-14
DOID_10460,nasopharyngitis,CHEBI_66913,ingenol mebutate,-1,2023-05-14
DOID_162,cancer,CHEBI_63605,ixabepilone,1,2023-05-14
DOID_1909,melanoma,CHEBI_63605,ixabepilone,1,2023-05-14
DOID_0060058,lymphoma,CHEBI_63605,ixabepilone,1,2023-05-14
DOID_305,carcinoma,CHEBI_63605,ixabepilone,1,2023-05-14
DOID_1612,breast cancer,CHEBI_63605,ixabepilone,1,2023-05-14
DOID_1324,lung cancer,CHEBI_63605,ixabepilone,1,2023-05-14
DOID_10283,prostate cancer,CHEBI_63605,ixabepilone,1,2023-05-14
DOID_4450,renal cell carcinoma,CHEBI_63605,ixabepilone,1,2023-05-14
DOID_10763,hypertension,CHEBI_3082,betaxolol,1,2023-05-14
DOID_9993,hypoglycemia,CHEBI_3082,betaxolol,-1,2023-05-14
DOID_6000,congestive heart failure,CHEBI_3082,betaxolol,-1,2023-05-14
DOID_848,arthritis,CHEBI_6741,meloxicam,1,2023-05-14
DOID_8398,osteoarthritis,CHEBI_6741,meloxicam,1,2023-05-14
DOID_7148,rheumatoid arthritis,CHEBI_6741,meloxicam,1,2023-05-14
DOID_676,juvenile rheumatoid arthritis,CHEBI_6741,meloxicam,1,2023-05-14
DOID_2377,multiple sclerosis,CHEBI_76004,dimethyl fumarate,1,2023-05-14
DOID_13250,diarrhea,CHEBI_76004,dimethyl fumarate,-1,2023-05-14
DOID_1909,melanoma,CHEBI_75998,trametinib,1,2023-05-14
DOID_162,cancer,CHEBI_75998,trametinib,1,2023-05-14
DOID_13250,diarrhea,CHEBI_75998,trametinib,-1,2023-05-14
DOID_4977,lymphedema,CHEBI_75998,trametinib,-1,2023-05-14
DOID_1909,melanoma,CHEBI_75998,trametinib,-1,2023-05-14
DOID_0060903,thrombosis,CHEBI_75998,trametinib,-1,2023-05-14
DOID_0050700,cardiomyopathy,CHEBI_75998,trametinib,-1,2023-05-14
DOID_4195,hyperglycemia,CHEBI_75998,trametinib,-1,2023-05-14
DOID_9351,diabetes,CHEBI_75998,trametinib,-1,2023-05-14
DOID_2355,anemia,CHEBI_75998,trametinib,-1,2023-05-14
DOID_9477,pulmonary embolism,CHEBI_75998,trametinib,-1,2023-05-14
DOID_583,hemolytic anemia,CHEBI_75998,trametinib,-1,2023-05-14
DOID_8469,influenza,CHEBI_49886,rimantadine,1,2023-05-14
DOID_1412,bacteriuria,CHEBI_3393,carbenicillin,1,2023-05-14
DOID_13250,diarrhea,CHEBI_3393,carbenicillin,-1,2023-05-14
DOID_2030,anxiety,CHEBI_31425,clotiazepam,1,2023-05-14
DOID_1596,depression,CHEBI_9738,trimipramine,1,2023-05-14
DOID_2030,anxiety,CHEBI_9738,trimipramine,1,2023-05-14
